codigo,promedio_acumulado_programa_principal(pam),promedio_semestral_programa_principal(pcp),creditos_inscritos,participacion_total,cluster,perfil
c201113ix27428r,3.55,3.19,13,3.0,1,Perfil 2
c201122zb161157f,3.65,4.86,0,12.0,0,Perfil 1
c201132en19373u,4.07,4.52,20,19.0,0,Perfil 1
c201136jo273354r,3.96,3.96,18,0.0,0,Perfil 1
c201137nm154245k,4.19,4.54,0,8.0,0,Perfil 1
c201141nn86292w,4.51,4.42,17,6.0,0,Perfil 1
c201143ua483257d,3.87,4.1,16,10.0,0,Perfil 1
c201145ck312366z,4.23,4.9,0,4.0,0,Perfil 1
c201182fc213222l,4.62,4.62,19,7.0,0,Perfil 1
c201198nw9105w,3.81,4.88,17,0.0,0,Perfil 1
c201203qa388208p,3.48,3.8,0,39.0,0,Perfil 1
c201207sy5978r,3.99,4.8,0,2.0,0,Perfil 1
c201216fs313104b,3.97,4.1,16,15.0,0,Perfil 1
c201228hc171363c,2.21,2.21,0,4.0,1,Perfil 2
c201240gr459266a,3.96,4.6,2,16.0,0,Perfil 1
c201243us352307p,4.03,4.22,25,10.0,0,Perfil 1
c201253tb174340l,4.3,4.65,0,6.0,0,Perfil 1
c201255ga308495x,3.85,4.51,0,2.0,0,Perfil 1
c20126sk485320u,4.58,4.5,0,7.0,0,Perfil 1
c201272qj215178p,4.25,4.23,0,2.0,0,Perfil 1
c201279hq266129l,4.35,4.28,19,6.0,0,Perfil 1
c201298jy484347u,3.38,3.78,20,19.0,0,Perfil 1
c2012yf279113n,3.46,3.56,19,1.0,1,Perfil 2
c201308lc469246l,3.63,4.4,11,0.0,0,Perfil 1
c201308wa154154w,3.82,3.96,18,16.0,0,Perfil 1
c201309mq450333x,3.94,4.96,33,1.0,0,Perfil 1
c20131iy84460q,4.54,4.8,0,9.0,0,Perfil 1
c201321xi111248z,3.47,3.52,22,11.0,0,Perfil 1
c201325xv287188z,3.76,4.15,23,10.0,0,Perfil 1
c201336pz7471l,4.11,4.36,18,2.0,0,Perfil 1
c201352ci1165y,3.72,3.98,20,18.0,0,Perfil 1
c201352me15242r,3.71,4.2,18,0.0,0,Perfil 1
c201353uk253320x,3.55,4.52,0,23.0,0,Perfil 1
c20135gz404191e,3.98,4.6,0,3.0,0,Perfil 1
c20135hg268488z,4.28,4.48,0,8.0,0,Perfil 1
c201367jn14054a,4.14,4.8,0,10.0,0,Perfil 1
c20136zd46799y,4.56,4.87,0,22.0,0,Perfil 1
c201372kp277463q,3.82,4.68,12,0.0,0,Perfil 1
c201380nz65298t,4.15,4.18,23,21.0,0,Perfil 1
c201381ac96112y,4.05,4.05,18,8.0,0,Perfil 1
c201384mc132498n,4.25,4.9,16,1.0,0,Perfil 1
c201385xy333253r,4.4,4.33,16,9.0,0,Perfil 1
c201399un89321g,3.82,4.03,20,8.0,0,Perfil 1
c201399xu35283r,4.49,4.56,0,27.0,0,Perfil 1
c2013gr444205p,4.26,4.32,18,7.0,0,Perfil 1
c201404gk14569z,4.61,4.9,16,8.0,0,Perfil 1
c201419kr425476s,3.73,3.77,19,13.0,0,Perfil 1
c20141gm216280o,3.42,4.09,18,13.0,0,Perfil 1
c201431um127194n,3.59,4.16,0,0.0,0,Perfil 1
c201448ul314426f,3.9,4.4,9,7.0,0,Perfil 1
c201448uy448182p,4.07,4.7,0,14.0,0,Perfil 1
c20144hu278422k,4.5,4.5,25,6.0,0,Perfil 1
c201451wt135362c,4.29,4.6,14,0.0,0,Perfil 1
c201455me208367y,3.75,4.67,18,7.0,0,Perfil 1
c201458ga158383w,4.42,4.42,0,0.0,0,Perfil 1
c201461gb472186n,4.35,4.6,17,35.0,0,Perfil 1
c201473no107170a,3.54,3.15,12,0.0,1,Perfil 2
c201475ps344469v,4.23,4.6,16,5.0,0,Perfil 1
c201483fs298195b,3.7,3.4,0,4.0,0,Perfil 1
c201493ul213108c,3.94,4.44,16,7.0,0,Perfil 1
c20150xp425121f,4.27,4.65,12,0.0,0,Perfil 1
c20154me382199o,3.7,2.79,13,2.0,1,Perfil 2
c20155rf5363a,4.34,4.8,13,0.0,0,Perfil 1
c20161cr137429g,4.57,4.78,0,21.0,0,Perfil 1
c20167gi117328i,0.89,0.89,20,0.0,1,Perfil 2
c20170qg88222z,4.29,4.88,0,4.0,0,Perfil 1
c20171ku54305q,4.48,4.66,16,14.0,0,Perfil 1
c20174ps264234i,4.25,4.16,22,9.0,0,Perfil 1
c20176aw34496t,3.66,4.2,0,8.0,0,Perfil 1
c20183xz62147m,4.22,4.21,18,1.0,0,Perfil 1
c20194nt483226f,4.01,5.0,0,2.0,0,Perfil 1
c20195yu181404z,3.95,3.96,21,34.0,0,Perfil 1
c20197vv135328x,3.8,4.57,0,4.0,0,Perfil 1
c20198bx265337b,4.3,4.89,0,20.0,0,Perfil 1
c20208qt358290k,4.17,4.5,0,4.0,0,Perfil 1
c202101sj306424x,4.31,4.3,25,16.0,0,Perfil 1
c202121cg141243a,3.92,3.71,19,14.0,0,Perfil 1
c202129ph487358p,3.9,3.76,0,3.0,0,Perfil 1
c202131qc27792g,2.99,2.55,0,6.0,1,Perfil 2
c202132cf298108n,3.95,5.0,18,1.0,0,Perfil 1
c202134ah22530k,3.68,4.5,0,0.0,0,Perfil 1
c20213xn377450p,3.86,4.5,14,0.0,0,Perfil 1
c202141za4710p,3.72,3.75,15,14.0,0,Perfil 1
c202155yq484490g,4.12,4.39,0,4.0,0,Perfil 1
c202157qd39313k,3.72,3.78,26,6.0,0,Perfil 1
c202162af369341e,3.89,4.3,10,0.0,0,Perfil 1
c202167wp63161p,4.72,4.65,0,15.0,0,Perfil 1
c202175vh4019i,4.04,4.1,6,0.0,0,Perfil 1
c20217of344261i,3.89,4.5,14,0.0,0,Perfil 1
c202188ha40850d,3.92,3.77,14,18.0,0,Perfil 1
c20218ih395327j,4.17,4.7,0,2.0,0,Perfil 1
c202194th216189t,3.76,4.46,13,0.0,0,Perfil 1
c202207em23314m,4.11,4.6,0,18.0,0,Perfil 1
c202210fz76418o,3.98,4.3,24,4.0,0,Perfil 1
c202216tj118172g,3.31,3.31,17,3.0,1,Perfil 2
c202218ww23156c,3.69,4.1,27,3.0,0,Perfil 1
c20221ar96222j,3.79,4.17,0,6.0,0,Perfil 1
c202250la245145l,4.2,5.0,0,3.0,0,Perfil 1
c202252am67391s,3.65,4.15,0,10.0,0,Perfil 1
c202253fz335418j,4.03,4.3,0,3.0,0,Perfil 1
c202270hp2214q,3.24,2.82,12,1.0,1,Perfil 2
c202277yn266207l,4.21,4.04,0,5.0,0,Perfil 1
c202288pp403474p,3.58,3.67,22,5.0,0,Perfil 1
c202293jd278131w,4.28,4.9,14,2.0,0,Perfil 1
c202300kn94414n,4.33,4.8,0,3.0,0,Perfil 1
c202325ki433375n,4.33,4.17,18,3.0,0,Perfil 1
c202334hz138268h,3.26,3.26,0,3.0,1,Perfil 2
c202336bg278420e,3.36,3.6,0,1.0,1,Perfil 2
c202337hx468299d,3.87,4.9,16,7.0,0,Perfil 1
c202338de14968x,3.89,3.7,25,9.0,0,Perfil 1
c202339ip225147p,4.15,4.15,11,2.0,0,Perfil 1
c202349it25245d,3.77,4.9,0,8.0,0,Perfil 1
c202350gv131247j,3.25,3.54,21,1.0,1,Perfil 2
c202358nf94285o,3.88,3.73,21,8.0,0,Perfil 1
c202360th459381o,4.05,3.83,0,6.0,0,Perfil 1
c202362ph197358o,3.84,4.08,18,8.0,0,Perfil 1
c202383pr126119k,3.56,4.0,15,0.0,0,Perfil 1
c202384hi473476l,3.67,4.08,0,2.0,0,Perfil 1
c202385qg21438s,3.63,3.63,16,9.0,0,Perfil 1
c20238ki17155r,3.88,4.1,0,14.0,0,Perfil 1
c202392ns48128q,4.25,4.2,0,2.0,0,Perfil 1
c20239ox484425p,3.64,4.2,8,0.0,0,Perfil 1
c202400aj331370m,4.43,4.64,21,9.0,0,Perfil 1
c202401tx417435m,4.55,5.0,0,13.0,0,Perfil 1
c202406gf65191c,3.74,4.6,14,9.0,0,Perfil 1
c202409ix271154k,3.18,2.73,0,9.0,1,Perfil 2
c202420xs17592k,3.86,4.01,0,4.0,0,Perfil 1
c20243mb18439b,4.41,4.28,0,17.0,0,Perfil 1
c202449xw31157v,4.11,4.25,0,13.0,0,Perfil 1
c20244zy445140j,3.46,3.46,0,3.0,1,Perfil 2
c202465gu44246u,4.51,4.9,16,15.0,0,Perfil 1
c202469yv76410c,4.05,4.06,0,58.0,0,Perfil 1
c202473dh103418j,3.8,5.0,0,4.0,0,Perfil 1
c202478zi99161n,3.88,4.5,10,0.0,0,Perfil 1
c20248dg162460w,4.11,4.01,0,1.0,0,Perfil 1
c20255bv330368u,3.56,4.7,13,2.0,0,Perfil 1
c20260wv259212c,3.93,4.74,0,2.0,0,Perfil 1
c20262og94359h,3.88,4.44,33,2.0,0,Perfil 1
c20263gu29174d,3.77,4.54,19,0.0,0,Perfil 1
c20264aa24407x,3.92,4.22,0,0.0,0,Perfil 1
c20279nc337260e,4.5,4.73,0,11.0,0,Perfil 1
c20281ni116194q,3.57,3.57,0,3.0,0,Perfil 1
c20288qy363160k,3.67,3.67,18,3.0,0,Perfil 1
c20290lc291489w,3.83,4.8,14,1.0,0,Perfil 1
c20292lp358355h,3.84,4.13,17,20.0,0,Perfil 1
c20295wb444168m,3.87,4.69,33,7.0,0,Perfil 1
c20298dk176244b,4.03,4.05,18,11.0,0,Perfil 1
c20298nj16986b,4.09,4.3,0,40.0,0,Perfil 1
c20307cq475446a,3.8,3.84,18,6.0,0,Perfil 1
c203111mt111307e,3.95,3.52,0,5.0,0,Perfil 1
c20312lq181291r,3.29,2.44,8,0.0,1,Perfil 2
c20312sa395319y,4.16,4.54,0,4.0,0,Perfil 1
c203130ki411176x,3.19,3.0,24,0.0,1,Perfil 2
c203131rk38212u,4.34,4.38,16,28.0,0,Perfil 1
c203134nl20794l,3.76,4.3,0,127.0,0,Perfil 1
c203139tc276313d,4.48,5.0,14,7.0,0,Perfil 1
c20313gr215250w,3.82,3.83,0,14.0,0,Perfil 1
c203146el95184l,3.18,2.22,23,1.0,1,Perfil 2
c20314fz333113e,3.63,3.58,19,10.0,0,Perfil 1
c203153ne71490g,4.19,4.52,21,10.0,0,Perfil 1
c203154ne117462b,3.77,4.74,33,0.0,0,Perfil 1
c203154ss457299o,3.93,4.6,10,0.0,0,Perfil 1
c203155fz468141t,4.42,4.7,18,4.0,0,Perfil 1
c203164ex323490q,4.04,4.4,0,14.0,0,Perfil 1
c20316hw45552c,4.17,4.48,0,17.0,0,Perfil 1
c20316wg212320v,4.11,3.98,21,53.0,0,Perfil 1
c203178le95222y,3.86,3.76,20,2.0,0,Perfil 1
c20317ug142126j,3.5,3.61,20,4.0,0,Perfil 1
c203184hb11021q,4.03,5.0,14,1.0,0,Perfil 1
c20318eq417135h,3.1,3.04,20,0.0,1,Perfil 2
c203195cy68499i,3.62,3.74,17,6.0,0,Perfil 1
c203198zk454170z,4.0,4.4,0,2.0,0,Perfil 1
c20319pc29430f,4.03,4.8,0,1.0,0,Perfil 1
c203205yp212201h,4.11,4.6,0,21.0,0,Perfil 1
c203211db57469p,3.88,4.88,12,1.0,0,Perfil 1
c203215wz388263x,4.4,4.8,0,6.0,0,Perfil 1
c203228zc1237y,3.28,2.55,19,1.0,1,Perfil 2
c203237md215379k,3.93,4.3,13,0.0,0,Perfil 1
c20324yc36308w,4.2,4.16,18,4.0,0,Perfil 1
c203262id267176x,2.66,2.43,0,6.0,1,Perfil 2
c203265ua191139j,3.67,3.6,14,0.0,0,Perfil 1
c203282yr167214u,4.2,4.4,16,5.0,0,Perfil 1
c203288ls251365p,4.29,4.4,12,23.0,0,Perfil 1
c203294cm11267b,4.03,4.8,14,2.0,0,Perfil 1
c2032ka179360x,3.9,4.6,0,7.0,0,Perfil 1
c203302ed400260i,3.72,4.9,14,1.0,0,Perfil 1
c203339rn108436w,3.46,3.3,13,0.0,1,Perfil 2
c203348hw279404f,4.14,4.6,0,9.0,0,Perfil 1
c20334fv383409u,3.36,3.83,19,10.0,0,Perfil 1
c203358hl49538p,4.09,4.5,0,7.0,0,Perfil 1
c203359ag48823e,3.7,4.3,23,3.0,0,Perfil 1
c203376vp86181h,3.3,3.26,0,19.0,1,Perfil 2
c20337as85390s,3.29,3.06,25,0.0,1,Perfil 2
c203388xe3929f,4.17,4.64,0,20.0,0,Perfil 1
c203391cj41160g,4.45,5.0,0,1.0,0,Perfil 1
c203392wh242130p,4.28,4.5,0,11.0,0,Perfil 1
c203461mb158326u,4.12,4.12,20,7.0,0,Perfil 1
c20346uh48232g,3.64,4.1,12,0.0,0,Perfil 1
c203473ka458234a,4.02,4.3,0,1.0,0,Perfil 1
c203494hn21872w,4.44,4.44,16,11.0,0,Perfil 1
c20349cb36748j,4.15,4.49,0,9.0,0,Perfil 1
c2034ym82429k,4.08,4.53,16,8.0,0,Perfil 1
c20356fs4458i,4.33,4.5,18,21.0,0,Perfil 1
c20362ma80295t,3.7,4.38,0,9.0,0,Perfil 1
c2036na16563v,4.49,4.73,16,20.0,0,Perfil 1
c20377iq485470a,4.22,4.9,14,0.0,0,Perfil 1
c2037io27585p,4.43,4.85,0,3.0,0,Perfil 1
c20380fz20017w,4.07,4.63,16,5.0,0,Perfil 1
c20383sr130111n,4.06,4.0,0,3.0,0,Perfil 1
c20396va263311y,4.0,4.4,0,29.0,0,Perfil 1
c20398ta199166w,4.49,4.68,0,13.0,0,Perfil 1
c204102tr335157u,4.48,4.94,0,2.0,0,Perfil 1
c204118cr53456i,4.27,4.3,0,5.0,0,Perfil 1
c204118lv267478n,4.28,4.33,17,7.0,0,Perfil 1
c20411ma470265o,4.15,3.83,18,0.0,0,Perfil 1
c204147ap32496y,4.07,4.14,16,29.0,0,Perfil 1
c20415rf236344b,4.31,4.9,0,7.0,0,Perfil 1
c204185rp46557p,4.47,4.13,16,29.0,0,Perfil 1
c204194xa242111l,3.88,4.3,16,10.0,0,Perfil 1
c204206kt456186q,3.4,3.2,19,6.0,1,Perfil 2
c204216xk26078z,3.85,4.2,0,9.0,0,Perfil 1
c20421jj487441d,3.53,4.05,0,9.0,0,Perfil 1
c204221hq369181n,4.01,4.6,0,36.0,0,Perfil 1
c204221ow382451d,3.88,4.17,8,21.0,0,Perfil 1
c204234rv275473c,3.38,3.47,20,0.0,1,Perfil 2
c204235ao462271a,3.11,3.11,19,7.0,1,Perfil 2
c204235kc345150b,0.03,0.03,18,2.0,1,Perfil 2
c204235lb11945z,4.37,4.49,22,16.0,0,Perfil 1
c20423jp177316y,4.49,4.38,0,21.0,0,Perfil 1
c204247xd10335j,2.04,2.04,21,3.0,1,Perfil 2
c204248hj402i,3.18,3.26,18,12.0,1,Perfil 2
c204263wa11847p,3.73,3.67,19,2.0,0,Perfil 1
c204266bx268293u,3.66,4.8,14,0.0,0,Perfil 1
c204267wz56170q,3.53,2.96,0,3.0,1,Perfil 2
c204282aj304405z,3.87,4.5,10,0.0,0,Perfil 1
c204283so13660g,4.35,4.9,14,0.0,0,Perfil 1
c204314qm282388z,4.57,4.54,0,28.0,0,Perfil 1
c204316cc347148w,3.79,3.79,0,4.0,0,Perfil 1
c204317mr393291i,3.34,3.34,0,0.0,1,Perfil 2
c204318ev1265a,4.21,4.6,10,0.0,0,Perfil 1
c204321pz131303s,3.73,3.79,15,0.0,0,Perfil 1
c204338vy7349d,3.95,4.0,18,9.0,0,Perfil 1
c204348qz401382j,4.25,4.9,0,1.0,0,Perfil 1
c204356kg471470e,3.58,3.58,0,5.0,0,Perfil 1
c204357bp268134q,3.77,4.39,33,0.0,0,Perfil 1
c204357jy24281h,3.47,4.1,0,16.0,0,Perfil 1
c204365vu26414c,3.52,3.16,0,53.0,0,Perfil 1
c20437ya408289n,4.5,4.8,0,19.0,0,Perfil 1
c204395hp129109v,4.35,4.0,4,2.0,0,Perfil 1
c204395qh334355f,4.37,4.52,18,3.0,0,Perfil 1
c204399vr454492v,3.29,3.31,18,10.0,1,Perfil 2
c204408rl43927l,4.2,4.27,0,20.0,0,Perfil 1
c204412wb240176q,3.98,4.5,12,0.0,0,Perfil 1
c204414al130448k,2.85,2.56,0,1.0,1,Perfil 2
c204414jp117327u,3.68,3.85,10,0.0,0,Perfil 1
c204422bv492287h,3.43,3.19,17,3.0,1,Perfil 2
c204424gu449418j,3.84,4.2,0,1.0,0,Perfil 1
c204433ee288329d,3.99,4.05,0,21.0,0,Perfil 1
c204434ju182289y,4.06,4.8,0,3.0,0,Perfil 1
c204442jr490118p,3.85,4.5,0,4.0,0,Perfil 1
c204442vu30419m,3.83,4.05,15,0.0,0,Perfil 1
c204459uq232369x,3.91,4.6,13,0.0,0,Perfil 1
c204464jg27336h,2.93,1.89,18,3.0,1,Perfil 2
c204467sw216231p,3.36,3.09,20,0.0,1,Perfil 2
c20446th74446w,4.28,4.23,17,14.0,0,Perfil 1
c204476mn290160s,4.32,5.0,0,1.0,0,Perfil 1
c204499uw411222l,3.93,4.5,0,0.0,0,Perfil 1
c20451os12987j,4.07,3.72,19,2.0,0,Perfil 1
c20453kh494174g,3.96,4.66,0,7.0,0,Perfil 1
c2045mx281251t,3.51,4.4,11,1.0,0,Perfil 1
c2045sa469382l,3.44,3.44,13,0.0,1,Perfil 2
c20466sm240396v,3.01,3.01,18,6.0,1,Perfil 2
c2046sa471261t,3.67,5.0,0,0.0,0,Perfil 1
c2046vo403394m,4.68,4.5,8,6.0,0,Perfil 1
c20472re13493g,3.88,4.35,22,3.0,0,Perfil 1
c20473vj443q,4.12,4.45,22,2.0,0,Perfil 1
c20477yr246345q,3.64,4.7,0,37.0,0,Perfil 1
c2047kc517k,4.3,4.45,16,11.0,0,Perfil 1
c2047na428281j,3.85,4.42,0,19.0,0,Perfil 1
c20482uf24659o,3.67,3.63,21,11.0,0,Perfil 1
c20483di32320h,3.47,2.79,17,0.0,1,Perfil 2
c20483fh11210z,3.98,4.16,0,6.0,0,Perfil 1
c20487lc225269h,3.7,0.65,0,11.0,1,Perfil 2
c20489jy289405f,4.45,4.22,10,19.0,0,Perfil 1
c205109pn85424j,3.44,3.61,19,2.0,1,Perfil 2
c205118ql286256i,3.33,2.55,0,8.0,1,Perfil 2
c205157ut20219l,4.13,4.35,7,0.0,0,Perfil 1
c205158vl48065b,3.98,3.94,18,11.0,0,Perfil 1
c205163xv3430n,4.12,4.16,0,1.0,0,Perfil 1
c205169nz107474r,3.6,3.08,0,18.0,1,Perfil 2
c205173vu380330e,3.93,4.87,0,1.0,0,Perfil 1
c205180la12277g,4.27,4.42,17,17.0,0,Perfil 1
c205180ql333126c,3.39,3.54,21,30.0,0,Perfil 1
c205183wk21497k,4.24,4.13,15,0.0,0,Perfil 1
c205213ip443357d,4.33,4.46,0,3.0,0,Perfil 1
c205223tn22442c,4.62,4.97,18,3.0,0,Perfil 1
c20522rb16539x,3.22,2.96,23,7.0,1,Perfil 2
c205239km33356u,4.08,4.67,33,11.0,0,Perfil 1
c205243dz242271f,3.25,3.53,0,1.0,1,Perfil 2
c205243gy144121t,2.88,2.92,22,2.0,1,Perfil 2
c20524bq125445g,4.58,4.85,16,32.0,0,Perfil 1
c205256je21268m,4.12,4.12,17,14.0,0,Perfil 1
c205256un258393e,3.69,4.01,16,8.0,0,Perfil 1
c205271us83293a,3.75,4.15,17,0.0,0,Perfil 1
c205285tj335276p,4.59,4.51,0,49.0,0,Perfil 1
c20528ya401346j,3.86,3.7,20,0.0,0,Perfil 1
c205291nt475358j,3.84,4.5,10,0.0,0,Perfil 1
c205298yw98165g,4.01,4.15,0,21.0,0,Perfil 1
c2052ac485371s,3.71,5.0,13,0.0,0,Perfil 1
c2052ss55337b,4.08,4.8,14,8.0,0,Perfil 1
c205305bj7119y,3.89,4.6,13,0.0,0,Perfil 1
c205320tm455205v,4.18,4.63,16,0.0,0,Perfil 1
c205347of365192g,4.08,4.37,0,13.0,0,Perfil 1
c205348dx409224e,4.78,4.85,0,16.0,0,Perfil 1
c205348gh48478u,4.07,4.4,0,10.0,0,Perfil 1
c205372ot338482f,4.4,4.6,16,11.0,0,Perfil 1
c205379xr15525l,3.48,3.46,19,9.0,1,Perfil 2
c2053lh82136k,4.27,4.41,0,15.0,0,Perfil 1
c205407fg27798r,4.8,4.8,0,0.0,0,Perfil 1
c205436xz45934a,3.68,4.9,0,2.0,0,Perfil 1
c205455jm6284w,3.85,3.96,20,3.0,0,Perfil 1
c205461ek446303g,3.94,4.42,19,0.0,0,Perfil 1
c205463dr7479f,3.99,4.42,0,8.0,0,Perfil 1
c205469rl349220o,4.22,4.33,18,5.0,0,Perfil 1
c205472ec25074k,3.18,2.16,0,5.0,1,Perfil 2
c205486hv36622j,4.43,5.0,12,4.0,0,Perfil 1
c205486qm416363n,4.3,4.5,0,9.0,0,Perfil 1
c205490oi313307n,3.68,3.53,0,27.0,0,Perfil 1
c205490qv10414y,4.4,4.44,18,24.0,0,Perfil 1
c205492ky491361a,3.8,4.8,10,0.0,0,Perfil 1
c20555an149112v,4.28,5.0,0,23.0,0,Perfil 1
c20569mj344127r,3.62,4.3,16,5.0,0,Perfil 1
c20572ru47460v,3.48,4.9,11,1.0,0,Perfil 1
c20586gd41395z,3.97,4.29,20,7.0,0,Perfil 1
c20586or51259f,2.81,1.28,18,4.0,1,Perfil 2
c20596eu20170l,3.98,4.5,33,14.0,0,Perfil 1
c20599ul6485j,4.8,4.8,0,0.0,0,Perfil 1
c2060zh43445l,3.5,3.38,0,6.0,1,Perfil 2
c206106uz32346b,3.66,2.8,0,19.0,1,Perfil 2
c206121hf374e,3.86,4.8,16,0.0,0,Perfil 1
c206126km228379u,4.08,4.05,19,9.0,0,Perfil 1
c206129fp234320o,3.97,4.18,19,3.0,0,Perfil 1
c206141ux412309h,4.04,4.12,23,8.0,0,Perfil 1
c206147de13417t,3.91,4.81,33,3.0,0,Perfil 1
c206150je3481a,3.86,4.32,33,0.0,0,Perfil 1
c206155jh343225j,3.59,3.58,19,17.0,0,Perfil 1
c206161fj22222r,4.16,4.5,0,5.0,0,Perfil 1
c206162yl26428g,4.1,4.1,19,8.0,0,Perfil 1
c206186dl383151v,4.1,4.16,0,5.0,0,Perfil 1
c206190xr444289s,3.63,3.2,0,9.0,1,Perfil 2
c206196ua456315n,3.85,4.1,0,44.0,0,Perfil 1
c206196zr32825s,3.9,5.0,0,5.0,0,Perfil 1
c2061cb285272j,3.99,4.6,0,12.0,0,Perfil 1
c206200zs20277o,3.36,3.1,0,4.0,1,Perfil 2
c206210ag252309z,3.89,4.0,18,0.0,0,Perfil 1
c206210yx6643q,4.2,4.2,18,2.0,0,Perfil 1
c206216ps220189l,4.07,4.6,14,0.0,0,Perfil 1
c206221tm50187w,4.34,5.0,16,31.0,0,Perfil 1
c206222vk25378u,3.78,4.07,19,0.0,0,Perfil 1
c206223gy2023g,3.35,3.3,0,3.0,1,Perfil 2
c206236qa15639x,4.17,4.8,12,1.0,0,Perfil 1
c206240tq437226i,3.96,3.98,20,3.0,0,Perfil 1
c206260vr45480l,4.18,4.52,0,33.0,0,Perfil 1
c206264ou335267a,4.03,5.0,14,0.0,0,Perfil 1
c206264qa360345x,4.0,3.88,16,14.0,0,Perfil 1
c206288ob360122r,4.09,5.0,0,0.0,0,Perfil 1
c206292lj401374w,4.32,4.4,15,35.0,0,Perfil 1
c206296tr38565r,3.97,3.97,18,6.0,0,Perfil 1
c206297bt368265z,3.17,3.33,0,6.0,1,Perfil 2
c206298bj254456z,3.92,4.2,10,0.0,0,Perfil 1
c2062hb167267f,3.23,2.85,0,1.0,1,Perfil 2
c206303cf45261y,3.24,3.1,18,2.0,1,Perfil 2
c206306ta95196l,4.19,4.1,10,13.0,0,Perfil 1
c206306tg147250l,4.32,4.51,0,1.0,0,Perfil 1
c206309cc486437o,3.74,4.3,0,30.0,0,Perfil 1
c206309kd42474o,3.56,3.55,16,3.0,0,Perfil 1
c20630io186144n,4.18,4.6,0,11.0,0,Perfil 1
c206315yu102393s,4.13,4.01,21,2.0,0,Perfil 1
c206329by99457g,4.29,4.39,13,0.0,0,Perfil 1
c206333mf420296a,3.97,5.0,0,7.0,0,Perfil 1
c206350le420258c,3.56,3.56,19,5.0,0,Perfil 1
c206350xr500266j,4.24,4.58,0,44.0,0,Perfil 1
c20635fm153274x,3.57,4.4,5,3.0,0,Perfil 1
c206361tp479430m,4.76,4.76,9,0.0,0,Perfil 1
c206363ja326122e,3.74,4.6,0,5.0,0,Perfil 1
c206365qy263165p,3.23,3.0,0,1.0,1,Perfil 2
c206377cm251399e,3.53,4.8,0,2.0,0,Perfil 1
c206381cl122131g,4.29,4.5,14,3.0,0,Perfil 1
c206387zp7081v,3.99,4.71,0,13.0,0,Perfil 1
c206389ph342401p,4.06,4.24,20,0.0,0,Perfil 1
c206390ba129426g,3.94,4.3,0,7.0,0,Perfil 1
c206401ke311387d,3.92,4.5,33,2.0,0,Perfil 1
c206401oz369261m,3.61,4.4,10,0.0,0,Perfil 1
c206403rw497161b,3.94,4.01,19,44.0,0,Perfil 1
c206412ok367171c,3.88,4.25,18,2.0,0,Perfil 1
c20642ir132327e,4.04,4.7,3,19.0,0,Perfil 1
c206431xt577z,3.95,4.9,0,4.0,0,Perfil 1
c20643jt118137w,3.97,4.39,0,4.0,0,Perfil 1
c206444or3112b,3.52,3.13,11,3.0,1,Perfil 2
c206448fk237130i,3.84,3.8,0,0.0,0,Perfil 1
c206459uw139181h,4.32,4.5,13,1.0,0,Perfil 1
c206460jg95428q,3.52,4.0,10,0.0,0,Perfil 1
c206465df395370f,3.41,3.85,0,2.0,0,Perfil 1
c206465ib463340x,4.28,4.37,0,15.0,0,Perfil 1
c206471lr309364f,4.25,4.66,0,18.0,0,Perfil 1
c206479ym322191y,4.21,4.16,15,4.0,0,Perfil 1
c20647pu159283r,4.06,5.0,14,0.0,0,Perfil 1
c206482ka47774v,3.92,4.31,0,48.0,0,Perfil 1
c206482tn40848v,3.98,4.7,14,1.0,0,Perfil 1
c206490ml44966q,4.31,4.5,0,8.0,0,Perfil 1
c206492bm77209y,4.12,4.12,20,4.0,0,Perfil 1
c206495oj147491q,4.51,4.65,0,39.0,0,Perfil 1
c20664pr27575w,3.93,3.9,0,9.0,0,Perfil 1
c20664re40558w,3.53,3.3,8,0.0,1,Perfil 2
c20674pw390394i,4.07,5.0,10,0.0,0,Perfil 1
c2067lp467340s,3.43,3.59,17,10.0,0,Perfil 1
c20681hf255286g,4.23,4.8,10,1.0,0,Perfil 1
c20684rk3747s,4.19,4.9,14,1.0,0,Perfil 1
c2068ly140341i,3.17,3.12,19,6.0,1,Perfil 2
c20693pp311486q,3.82,4.29,0,5.0,0,Perfil 1
c20697tv260187a,4.17,4.32,17,6.0,0,Perfil 1
c2070qd367328v,3.65,3.51,14,9.0,0,Perfil 1
c207100ea16723e,3.55,3.8,0,0.0,0,Perfil 1
c207105wc116296t,3.76,3.7,0,5.0,0,Perfil 1
c20710df17475y,3.74,4.31,19,12.0,0,Perfil 1
c207126mu388112c,3.78,3.82,20,12.0,0,Perfil 1
c207149qf240466x,3.93,4.7,14,0.0,0,Perfil 1
c207159le277425i,3.91,4.2,0,2.0,0,Perfil 1
c207170ql30359m,3.75,4.12,0,17.0,0,Perfil 1
c207172va44348x,4.23,4.06,0,16.0,0,Perfil 1
c207173wp72444g,2.42,0.71,17,0.0,1,Perfil 2
c207196me18495n,3.85,4.8,12,0.0,0,Perfil 1
c207204uy378468v,3.11,3.03,0,1.0,1,Perfil 2
c207208qr11137c,4.29,5.0,10,0.0,0,Perfil 1
c207211sg68301i,4.28,4.75,0,5.0,0,Perfil 1
c207233wd219336p,2.26,2.26,18,3.0,1,Perfil 2
c207247ms67225r,4.39,4.71,0,16.0,0,Perfil 1
